gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName
09:36,09:36:00,34,27,7,1,3,REGULAR,6,E. Bandoumel,1,foul,413,,"['shooting', '2freethrow']",personal,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
09:46,09:46:00,34,27,7,2,3,REGULAR,5,D. Walker,1,steal,410,409,[],,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
09:46,09:46:00,34,27,7,1,3,REGULAR,1,M. Bourcier,1,turnover,409,,[],ballhandling,0,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
10:00,10:00:00,34,27,7,0,3,REGULAR,0,,1,period,403,,[],start,0,,,,,,,,,,
10:00,10:00:00,34,27,7,2,3,REGULAR,13,A. Chaney,1,substitution,402,,[],in,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
10:00,10:00:00,34,27,7,2,3,REGULAR,5,D. Walker,1,substitution,401,,[],in,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
10:00,10:00:00,34,27,7,2,3,REGULAR,9,D. Warren,1,substitution,399,,[],out,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
10:00,10:00:00,34,27,7,2,3,REGULAR,11,M. Kraus,1,substitution,400,,[],out,0,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
10:00,10:00:00,34,27,7,1,3,REGULAR,14,D. Dainja,1,substitution,398,,[],in,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
10:00,10:00:00,34,27,7,1,3,REGULAR,1,M. Bourcier,1,substitution,397,,[],in,0,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
10:00,10:00:00,34,27,7,1,3,REGULAR,13,I. Jack,1,substitution,395,,[],out,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
10:00,10:00:00,34,27,7,1,3,REGULAR,10,T. King,1,substitution,396,,[],in,0,0,Tre,King,Tre,King,T,K,T,K,T. King
10:00,10:00:00,34,27,7,1,3,REGULAR,12,S. Teel,1,substitution,393,,[],out,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
10:00,10:00:00,34,27,7,1,3,REGULAR,3,A. Rhooms,1,substitution,394,,[],out,0,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
00:00,00:00:00,34,27,7,0,2,REGULAR,0,,1,period,392,,['confirmed'],end,0,,,,,,,,,,
00:17,00:17:70,34,27,7,1,2,REGULAR,11,A. Toney,1,2pt,390,,"['2ndchance', 'pointsinthepaint']",tipinlayup,1,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
00:17,00:17:70,32,27,5,1,2,REGULAR,11,A. Toney,1,rebound,389,388,[],offensive,0,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
00:21,00:21:10,32,27,5,1,2,REGULAR,3,A. Rhooms,0,3pt,388,,['2ndchance'],jumpshot,1,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
00:22,00:22:50,32,27,5,1,2,REGULAR,3,A. Rhooms,1,rebound,387,386,[],offensive,0,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
00:25,00:25:30,32,27,5,1,2,REGULAR,6,E. Bandoumel,0,2pt,386,,['pointsinthepaint'],drivinglayup,1,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
00:34,00:34:80,32,27,5,1,2,REGULAR,12,S. Teel,1,rebound,385,384,[],defensive,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
00:37,00:37:60,32,27,5,2,2,REGULAR,9,D. Warren,0,3pt,384,,[],jumpshot,1,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
00:44,00:44:20,32,27,5,2,2,REGULAR,6,E. Akot,1,rebound,383,382,[],defensive,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
00:46,00:46:50,32,27,5,1,2,REGULAR,6,E. Bandoumel,0,3pt,382,,"['2ndchance', 'fromturnover']",jumpshot,1,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
00:48,00:48:80,32,27,5,1,2,REGULAR,6,E. Bandoumel,1,rebound,381,379,[],offensive,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
00:52,00:52:00,32,27,5,2,2,REGULAR,2,J. Tilmon Jr.,1,block,380,379,[],,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
00:52,00:52:00,32,27,5,1,2,REGULAR,12,S. Teel,0,2pt,379,,"['fromturnover', 'pointsinthepaint', 'blocked']",jumpshot,1,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
01:06,01:06:00,32,27,5,1,2,REGULAR,1,M. Bourcier,1,substitution,376,,[],out,0,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
01:06,01:06:00,32,27,5,1,2,REGULAR,12,S. Teel,1,substitution,377,,[],in,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
01:06,01:06:00,32,27,5,1,2,REGULAR,0,,1,timeout,375,,[],full,0,,,,,,,,,,
01:06,01:06:00,32,27,5,1,2,REGULAR,6,E. Bandoumel,1,foulon,374,372,[],,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
01:06,01:06:00,32,27,5,2,2,REGULAR,6,E. Akot,1,turnover,373,372,[],offensive,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
01:06,01:06:00,32,27,5,2,2,REGULAR,6,E. Akot,1,foul,372,,[],offensive,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
01:10,01:10:00,32,27,5,2,2,REGULAR,6,E. Akot,1,steal,370,369,[],,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
01:10,01:10:00,32,27,5,1,2,REGULAR,1,M. Bourcier,1,turnover,369,,[],badpass,0,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
01:18,01:18:00,32,27,5,2,2,REGULAR,9,D. Warren,1,turnover,367,,[],ballhandling,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
01:32,01:32:00,32,27,5,1,2,REGULAR,6,E. Bandoumel,1,2pt,363,,['pointsinthepaint'],turnaroundjumpshot,1,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
01:46,01:46:00,30,27,3,1,2,REGULAR,3,A. Rhooms,1,rebound,362,361,[],defensive,0,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
01:49,01:49:00,30,27,3,2,2,REGULAR,11,M. Kraus,0,3pt,361,,['2ndchance'],jumpshot,1,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
02:00,02:00:00,30,27,3,2,2,REGULAR,2,J. Tilmon Jr.,1,foulon,359,358,[],,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
02:00,02:00:00,30,27,3,1,2,REGULAR,13,I. Jack,1,foul,358,,[],personal,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
02:00,02:00:00,30,27,3,2,2,REGULAR,2,J. Tilmon Jr.,1,rebound,357,355,[],offensive,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
02:02,02:02:00,30,27,3,2,2,REGULAR,6,E. Akot,0,3pt,355,,['2ndchance'],jumpshot,1,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
02:04,02:04:00,30,27,3,2,2,REGULAR,6,E. Akot,1,rebound,354,353,[],offensive,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
02:07,02:07:00,30,27,3,2,2,REGULAR,9,D. Warren,0,2pt,353,,['pointsinthepaint'],fadeaway,1,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
02:22,02:22:00,30,27,3,1,2,REGULAR,6,E. Bandoumel,1,substitution,351,,[],in,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
02:22,02:22:00,30,27,3,1,2,REGULAR,11,A. Toney,1,substitution,350,,[],in,0,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
02:22,02:22:00,30,27,3,1,2,REGULAR,10,T. King,1,substitution,348,,[],out,0,0,Tre,King,Tre,King,T,K,T,K,T. King
02:22,02:22:00,30,27,3,1,2,REGULAR,7,T. Donald,1,substitution,349,,[],out,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
02:31,02:31:00,30,27,3,2,2,REGULAR,2,J. Tilmon Jr.,1,rebound,346,345,[],defensive,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
02:31,02:31:00,30,27,3,1,2,REGULAR,7,T. Donald,0,freethrow,345,,[],2of2,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
02:32,02:32:00,30,27,3,1,2,REGULAR,7,T. Donald,1,freethrow,343,,[],1of2,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
02:32,02:32:00,29,27,2,1,2,REGULAR,7,T. Donald,1,foulon,342,341,[],,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
02:32,02:32:00,29,27,2,2,2,REGULAR,9,D. Warren,1,foul,341,,"['shooting', '2freethrow']",personal,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
02:46,02:46:00,29,27,2,2,2,REGULAR,11,M. Kraus,1,substitution,338,,[],in,0,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
02:46,02:46:00,29,27,2,2,2,REGULAR,9,D. Warren,1,substitution,337,,[],in,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
02:46,02:46:00,29,27,2,2,2,REGULAR,13,A. Chaney,1,substitution,335,,[],out,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
02:46,02:46:00,29,27,2,2,2,REGULAR,4,S. Hildebrandt,1,substitution,336,,[],out,0,15,Simon,Hildebrandt,Simon,Hildebrandt,S,H,S,H,S. Hildebrandt
02:46,02:46:00,29,27,2,1,2,REGULAR,2,A. Mohamed,1,substitution,333,,[],out,0,7,Abdul,Mohamed,Abdul,Mohamed,A,M,A,M,A. Mohamed
02:46,02:46:00,29,27,2,1,2,REGULAR,10,T. King,1,substitution,334,,[],in,0,0,Tre,King,Tre,King,T,K,T,K,T. King
02:46,02:46:00,29,27,2,1,2,REGULAR,3,A. Rhooms,1,rebound,331,330,[],defensive,0,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
02:48,02:48:00,29,27,2,2,2,REGULAR,2,J. Tilmon Jr.,0,2pt,330,,['fromturnover'],jumpshot,1,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
02:55,02:55:00,29,27,2,1,2,REGULAR,12,S. Teel,1,substitution,327,,[],out,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
02:55,02:55:00,29,27,2,1,2,REGULAR,1,M. Bourcier,1,substitution,328,,[],in,0,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
03:12,03:12:00,29,27,2,2,2,REGULAR,2,J. Tilmon Jr.,1,foulon,324,322,[],,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
03:12,03:12:00,29,27,2,1,2,REGULAR,13,I. Jack,1,turnover,323,322,[],offensive,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
03:12,03:12:00,29,27,2,1,2,REGULAR,13,I. Jack,1,foul,322,,[],offensive,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
03:23,03:23:00,29,27,2,1,2,REGULAR,2,A. Mohamed,1,rebound,317,316,[],offensive,0,7,Abdul,Mohamed,Abdul,Mohamed,A,M,A,M,A. Mohamed
03:29,03:29:00,29,27,2,1,2,REGULAR,3,A. Rhooms,0,3pt,316,,[],jumpshot,1,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
03:38,03:38:00,29,27,2,2,2,REGULAR,3,T. Allen,1,2pt,315,,"['fromturnover', 'pointsinthepaint', 'fastbreak']",layup,1,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
03:42,03:42:00,29,25,4,2,2,REGULAR,3,T. Allen,1,steal,314,313,[],,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
03:42,03:42:00,29,25,4,1,2,REGULAR,12,S. Teel,1,turnover,313,,[],ballhandling,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
03:48,03:48:00,29,25,4,1,2,REGULAR,0,,1,rebound,311,310,['team'],defensive,0,,,,,,,,,,
03:48,03:48:00,29,25,4,2,2,REGULAR,3,T. Allen,0,3pt,310,,[],jumpshot,1,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
04:11,04:11:00,29,25,4,1,2,REGULAR,10,T. King,1,substitution,304,,[],out,0,0,Tre,King,Tre,King,T,K,T,K,T. King
04:11,04:11:00,29,25,4,1,2,REGULAR,2,A. Mohamed,1,substitution,305,,[],in,0,7,Abdul,Mohamed,Abdul,Mohamed,A,M,A,M,A. Mohamed
04:11,04:11:00,29,25,4,2,2,REGULAR,0,,1,timeout,303,,[],full,0,,,,,,,,,,
04:11,04:11:00,29,25,4,1,2,REGULAR,10,T. King,1,2pt,302,,['pointsinthepaint'],turnaroundjumpshot,1,0,Tre,King,Tre,King,T,K,T,K,T. King
04:23,04:23:00,27,25,2,1,2,REGULAR,7,T. Donald,1,rebound,298,297,[],defensive,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
04:26,04:26:00,27,25,2,2,2,REGULAR,4,S. Hildebrandt,0,3pt,297,,['fromturnover'],jumpshot,1,15,Simon,Hildebrandt,Simon,Hildebrandt,S,H,S,H,S. Hildebrandt
04:46,04:46:00,27,25,2,1,2,REGULAR,14,D. Dainja,1,substitution,294,,[],out,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
04:46,04:46:00,27,25,2,1,2,REGULAR,13,I. Jack,1,substitution,295,,[],in,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
04:46,04:46:00,27,25,2,2,2,REGULAR,6,E. Akot,1,foulon,293,291,[],,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
04:46,04:46:00,27,25,2,1,2,REGULAR,14,D. Dainja,1,turnover,292,291,[],offensive,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
04:46,04:46:00,27,25,2,1,2,REGULAR,14,D. Dainja,1,foul,291,,[],offensive,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
05:02,05:02:00,27,25,2,2,2,REGULAR,4,S. Hildebrandt,1,turnover,288,,[],outofbounds,0,15,Simon,Hildebrandt,Simon,Hildebrandt,S,H,S,H,S. Hildebrandt
05:09,05:09:00,27,25,2,1,2,REGULAR,14,D. Dainja,1,freethrow,285,,['2ndchance'],2of2,1,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
05:09,05:09:00,26,25,1,1,2,REGULAR,14,D. Dainja,1,freethrow,284,,['2ndchance'],1of2,1,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
05:09,05:09:00,25,25,0,2,2,REGULAR,9,D. Warren,1,substitution,282,,[],out,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
05:09,05:09:00,25,25,0,2,2,REGULAR,2,J. Tilmon Jr.,1,substitution,283,,[],in,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
05:09,05:09:00,25,25,0,1,2,REGULAR,11,A. Toney,1,substitution,280,,[],out,0,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
05:09,05:09:00,25,25,0,1,2,REGULAR,10,T. King,1,substitution,281,,[],in,0,0,Tre,King,Tre,King,T,K,T,K,T. King
05:09,05:09:00,25,25,0,1,2,REGULAR,14,D. Dainja,1,foulon,279,278,[],,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
05:09,05:09:00,25,25,0,2,2,REGULAR,4,S. Hildebrandt,1,foul,278,,"['shooting', '2freethrow']",personal,0,15,Simon,Hildebrandt,Simon,Hildebrandt,S,H,S,H,S. Hildebrandt
05:21,05:21:00,25,25,0,1,2,REGULAR,0,,1,rebound,275,273,['team'],offensive,0,,,,,,,,,,
05:22,05:22:00,25,25,0,1,2,REGULAR,14,D. Dainja,0,2pt,273,,['pointsinthepaint'],turnaroundjumpshot,1,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
05:36,05:36:00,25,25,0,1,2,REGULAR,14,D. Dainja,1,rebound,272,271,[],defensive,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
05:39,05:39:00,25,25,0,2,2,REGULAR,3,T. Allen,0,2pt,271,,['pointsinthepaint'],floatingjumpshot,1,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
06:04,06:04:00,25,25,0,1,2,REGULAR,7,T. Donald,1,3pt,270,,[],stepbackjumpshot,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
06:27,06:27:00,22,25,-3,2,2,REGULAR,13,A. Chaney,1,substitution,268,,[],in,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
06:27,06:27:00,22,25,-3,2,2,REGULAR,6,E. Akot,1,substitution,267,,[],in,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
06:27,06:27:00,22,25,-3,2,2,REGULAR,11,M. Kraus,1,substitution,265,,[],out,0,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
06:27,06:27:00,22,25,-3,2,2,REGULAR,2,J. Tilmon Jr.,1,substitution,266,,[],out,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
06:27,06:27:00,22,25,-3,1,2,REGULAR,6,E. Bandoumel,1,substitution,263,,[],out,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
06:27,06:27:00,22,25,-3,1,2,REGULAR,3,A. Rhooms,1,substitution,264,,[],in,0,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
06:27,06:27:00,22,25,-3,1,2,REGULAR,0,,1,timeout,262,,[],full,0,,,,,,,,,,
06:30,06:30:00,22,25,-3,2,2,REGULAR,9,D. Warren,1,assist,261,259,[],,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
06:30,06:30:00,22,25,-3,2,2,REGULAR,11,M. Kraus,1,3pt,259,,['fromturnover'],jumpshot,1,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
06:36,06:36:00,22,22,0,2,2,REGULAR,3,T. Allen,1,steal,258,257,[],,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
06:36,06:36:00,22,22,0,1,2,REGULAR,12,S. Teel,1,turnover,257,,[],badpass,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
06:45,06:45:00,22,22,0,2,2,REGULAR,9,D. Warren,1,2pt,256,,['pointsinthepaint'],drivinglayup,1,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
07:10,07:10:00,22,20,2,1,2,REGULAR,7,T. Donald,1,2pt,255,,['pointsinthepaint'],drivinglayup,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
07:18,07:18:00,20,20,0,1,2,REGULAR,7,T. Donald,1,rebound,254,253,[],defensive,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
07:22,07:22:00,20,20,0,2,2,REGULAR,3,T. Allen,0,3pt,253,,['fromturnover'],jumpshot,1,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
07:31,07:31:00,20,20,0,1,2,REGULAR,1,M. Bourcier,1,substitution,250,,[],out,0,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
07:31,07:31:00,20,20,0,1,2,REGULAR,12,S. Teel,1,substitution,251,,[],in,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
07:31,07:31:00,20,20,0,1,2,REGULAR,6,E. Bandoumel,1,turnover,249,,[],travel,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
07:42,07:42:00,20,20,0,2,2,REGULAR,2,J. Tilmon Jr.,1,assist,247,246,[],,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
07:42,07:42:00,20,20,0,2,2,REGULAR,3,T. Allen,1,2pt,246,,"['fromturnover', 'pointsinthepaint']",reverselayup,1,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
07:56,07:56:00,20,18,2,1,2,REGULAR,2,A. Mohamed,1,substitution,243,,[],out,0,7,Abdul,Mohamed,Abdul,Mohamed,A,M,A,M,A. Mohamed
07:56,07:56:00,20,18,2,1,2,REGULAR,7,T. Donald,1,substitution,244,,[],in,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
07:56,07:56:00,20,18,2,2,2,REGULAR,9,D. Warren,1,foulon,242,240,[],,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
07:56,07:56:00,20,18,2,1,2,REGULAR,14,D. Dainja,1,turnover,241,240,[],offensive,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
07:56,07:56:00,20,18,2,1,2,REGULAR,14,D. Dainja,1,foul,240,,[],offensive,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
08:04,08:04:00,20,18,2,1,2,REGULAR,14,D. Dainja,1,steal,238,237,[],,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
08:04,08:04:00,20,18,2,2,2,REGULAR,9,D. Warren,1,turnover,237,,[],badpass,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
08:29,08:29:00,20,18,2,1,2,REGULAR,1,M. Bourcier,1,2pt,236,,[],jumpshot,1,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
08:34,08:34:00,18,18,0,2,2,REGULAR,6,E. Akot,1,substitution,233,,[],out,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
08:34,08:34:00,18,18,0,2,2,REGULAR,4,S. Hildebrandt,1,substitution,234,,[],in,0,15,Simon,Hildebrandt,Simon,Hildebrandt,S,H,S,H,S. Hildebrandt
08:46,08:46:00,18,18,0,1,2,REGULAR,1,M. Bourcier,1,rebound,231,230,[],defensive,0,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
08:48,08:48:00,18,18,0,2,2,REGULAR,3,T. Allen,0,2pt,230,,['pointsinthepaint'],turnaroundjumpshot,1,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
08:59,08:59:00,18,18,0,2,2,REGULAR,9,D. Warren,1,rebound,229,228,[],defensive,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
09:02,09:02:00,18,18,0,1,2,REGULAR,1,M. Bourcier,0,2pt,228,,[],jumpshot,1,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
09:19,09:19:00,18,18,0,1,2,REGULAR,2,A. Mohamed,1,rebound,225,224,[],defensive,0,7,Abdul,Mohamed,Abdul,Mohamed,A,M,A,M,A. Mohamed
09:22,09:22:00,18,18,0,2,2,REGULAR,9,D. Warren,0,3pt,224,,[],jumpshot,1,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
09:31,09:31:00,18,18,0,2,2,REGULAR,11,M. Kraus,1,rebound,223,222,[],defensive,0,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
09:34,09:34:00,18,18,0,1,2,REGULAR,14,D. Dainja,0,2pt,222,,"['fromturnover', 'pointsinthepaint']",jumpshot,1,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
09:46,09:46:00,18,18,0,2,2,REGULAR,5,D. Walker,1,substitution,219,,[],out,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
09:46,09:46:00,18,18,0,2,2,REGULAR,9,D. Warren,1,substitution,220,,[],in,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
09:46,09:46:00,18,18,0,1,2,REGULAR,2,A. Mohamed,1,foulon,218,216,[],,0,7,Abdul,Mohamed,Abdul,Mohamed,A,M,A,M,A. Mohamed
09:46,09:46:00,18,18,0,2,2,REGULAR,5,D. Walker,1,turnover,217,216,[],offensive,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
09:46,09:46:00,18,18,0,2,2,REGULAR,5,D. Walker,1,foul,216,,[],offensive,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
10:00,10:00:00,18,18,0,0,2,REGULAR,0,,1,period,213,,[],start,0,,,,,,,,,,
10:00,10:00:00,18,18,0,2,2,REGULAR,14,K. Cross,1,substitution,211,,[],out,0,24,Kevin,Cross,Kevin,Cross,K,C,K,C,K. Cross
10:00,10:00:00,18,18,0,2,2,REGULAR,2,J. Tilmon Jr.,1,substitution,212,,[],in,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
00:00,00:00:00,18,18,0,0,1,REGULAR,0,,1,period,209,,['confirmed'],end,0,,,,,,,,,,
00:00,00:00:10,18,18,0,2,1,REGULAR,11,M. Kraus,0,3pt,206,,[],jumpshot,1,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
00:00,00:00:20,18,18,0,2,1,REGULAR,11,M. Kraus,1,rebound,203,202,[],defensive,0,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
00:03,00:03:90,18,18,0,1,1,REGULAR,11,A. Toney,0,3pt,202,,[],jumpshot,1,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
00:19,00:19:70,18,18,0,2,1,REGULAR,5,D. Walker,1,assist,201,200,[],,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
00:19,00:19:70,18,18,0,2,1,REGULAR,11,M. Kraus,1,3pt,200,,['fromturnover'],jumpshot,1,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
00:38,00:38:40,18,15,3,2,1,REGULAR,13,A. Chaney,1,substitution,197,,[],out,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
00:38,00:38:40,18,15,3,2,1,REGULAR,11,M. Kraus,1,substitution,198,,[],in,0,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
00:38,00:38:40,18,15,3,1,1,REGULAR,6,E. Bandoumel,1,turnover,196,,[],badpass,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
00:38,00:38:40,18,15,3,1,1,REGULAR,6,E. Bandoumel,1,steal,194,193,[],,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
