game_id,fiba_id,season,team_name,team_code,player_id,player_name,first_name,family_name,shirt_number,position,starter,minutes,field_goals_made,field_goals_attempted,field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,turnovers,blocks,personal_fouls,fouls_drawn,points,second_chance_points,fast_break_points,plus_minus,points_in_the_paint,team_name_clean,opponent_name,game_date,game_number
2798726,2798726,2026,Ottawa BlackJacks,OTT,12,M. Cleveland,Matthew,Cleveland,7,G,1,33:03,8,20,40,8,14,57,0,6,0,6,9,66,0,4,4,1,3,1,1,1,5,22,0,11,-16,16,ottawa blackjacks,Montreal Alliance,2026-05-23T23:00:00Z,5
2798726,2798726,2026,Ottawa BlackJacks,OTT,8,J. Smart,Javonte,Smart,1,G,1,32:42,6,10,60,4,5,80,2,5,40,6,7,85,1,5,6,10,1,2,0,0,5,20,0,0,-2,6,ottawa blackjacks,Montreal Alliance,2026-05-23T23:00:00Z,5
2798726,2798726,2026,Ottawa BlackJacks,OTT,4,J. Ndjock-Tadjoré,Justin,Ndjock-Tadjoré,10,F,1,29:39,4,7,57,4,5,80,0,2,0,1,1,100,1,6,7,0,1,1,1,1,1,9,2,4,-18,6,ottawa blackjacks,Montreal Alliance,2026-05-23T23:00:00Z,5
2798726,2798726,2026,Ottawa BlackJacks,OTT,10,A. Fudge,Alex,Fudge,3,F,1,28:47,4,12,33,4,9,44,0,3,0,0,0,0,2,3,5,0,0,2,1,2,2,8,4,2,-9,8,ottawa blackjacks,Montreal Alliance,2026-05-23T23:00:00Z,5
2798726,2798726,2026,Ottawa BlackJacks,OTT,15,W. Dubinsky,Wilson,Dubinsky,9,G,1,28:06,1,5,20,1,1,100,0,4,0,0,0,0,1,2,3,0,2,0,0,3,1,2,0,0,-2,2,ottawa blackjacks,Montreal Alliance,2026-05-23T23:00:00Z,5
2798726,2798726,2026,Ottawa BlackJacks,OTT,9,J. Harmon,Justin,Harmon,4,G,0,24:59,8,13,61,8,10,80,0,3,0,2,2,100,0,5,5,2,2,1,1,4,1,18,0,4,2,10,ottawa blackjacks,Montreal Alliance,2026-05-23T23:00:00Z,5
2798726,2798726,2026,Ottawa BlackJacks,OTT,5,J. Jackson,Justin,Jackson,5,F,0,13:17,0,1,0,0,0,0,0,1,0,2,2,100,1,0,1,1,1,0,1,3,2,2,0,0,-3,0,ottawa blackjacks,Montreal Alliance,2026-05-23T23:00:00Z,5
2798726,2798726,2026,Ottawa BlackJacks,OTT,6,S. Daniel,Shakur,Daniel,13,G,0,0:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,ottawa blackjacks,Montreal Alliance,2026-05-23T23:00:00Z,5
2798726,2798726,2026,Ottawa BlackJacks,OTT,13,C. Martynov,Cyril,Martynov,22,C,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ottawa blackjacks,Montreal Alliance,2026-05-23T23:00:00Z,5
2798747,2798747,2026,Ottawa BlackJacks,OTT,9,J. Harmon,Justin,Harmon,4,G,1,33:20,9,15,60,8,12,66,1,3,33,3,3,100,0,1,1,7,1,2,0,1,3,22,0,5,-1,14,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798747,2798747,2026,Ottawa BlackJacks,OTT,12,M. Cleveland,Matthew,Cleveland,7,G,1,33:16,7,17,41,4,10,40,3,7,42,6,8,75,0,7,7,2,1,6,1,1,4,23,0,4,7,6,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798747,2798747,2026,Ottawa BlackJacks,OTT,1,C. Rohlehr,Christian,Rohlehr,17,F,0,2:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798747,2798747,2026,Ottawa BlackJacks,OTT,10,A. Fudge,Alex,Fudge,3,F,1,25:34,5,8,62,4,5,80,1,3,33,0,0,0,1,5,6,5,1,2,1,3,0,11,2,2,26,8,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798747,2798747,2026,Ottawa BlackJacks,OTT,5,J. Jackson,Justin,Jackson,5,F,1,25:23,4,7,57,2,2,100,2,5,40,2,2,100,2,1,3,1,1,1,4,3,1,12,2,5,10,4,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798747,2798747,2026,Ottawa BlackJacks,OTT,6,S. Daniel,Shakur,Daniel,13,G,0,19:14,1,1,100,1,1,100,0,0,0,0,0,0,1,1,2,7,2,0,0,3,2,2,0,0,-3,0,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798747,2798747,2026,Ottawa BlackJacks,OTT,4,J. Ndjock-Tadjoré,Justin,Ndjock-Tadjoré,10,F,0,18:12,2,3,66,1,2,50,1,1,100,1,2,50,0,5,5,0,0,2,0,1,2,6,3,0,4,2,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798747,2798747,2026,Ottawa BlackJacks,OTT,13,D. Cisse,Drew,Cisse,77,C,0,15:28,2,3,66,2,2,100,0,1,0,2,2,100,5,4,9,1,0,3,1,2,1,6,4,0,-9,4,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798747,2798747,2026,Ottawa BlackJacks,OTT,14,W. Dubinsky,Wilson,Dubinsky,9,G,1,13:55,1,3,33,0,0,0,1,3,33,0,0,0,0,1,1,1,0,0,0,1,0,3,0,0,26,0,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798747,2798747,2026,Ottawa BlackJacks,OTT,16,M. Maletic,Marko,Maletic,24,G,0,13:00,2,6,33,1,3,33,1,3,33,0,0,0,1,1,2,0,0,0,0,0,0,5,0,2,-4,2,ottawa blackjacks,Montreal Alliance,2026-05-31T20:00:00Z,6
2798752,2798752,2026,Ottawa BlackJacks,OTT,1,C. Rohlehr,Christian,Rohlehr,17,F,0,9:26,2,2,100,2,2,100,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,4,2,0,-7,4,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Ottawa BlackJacks,OTT,4,J. Ndjock-Tadjoré,Justin,Ndjock-Tadjoré,10,F,0,8:32,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,2,0,3,0,0,0,0,0,0,-3,0,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Ottawa BlackJacks,OTT,12,M. Cleveland,Matthew,Cleveland,7,G,1,38:19,15,23,65,13,17,76,2,6,33,3,3,100,1,9,10,5,1,7,1,2,6,35,6,11,4,16,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Ottawa BlackJacks,OTT,9,J. Harmon,Justin,Harmon,4,G,1,37:41,12,22,54,9,17,52,3,5,60,9,11,81,3,5,8,6,3,3,1,2,6,36,2,6,10,16,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Ottawa BlackJacks,OTT,5,J. Jackson,Justin,Jackson,5,F,1,27:08,6,7,85,2,2,100,4,5,80,0,0,0,1,4,5,2,0,3,2,3,2,16,2,0,9,4,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Ottawa BlackJacks,OTT,14,W. Dubinsky,Wilson,Dubinsky,9,G,1,25:28,3,6,50,1,3,33,2,3,66,0,0,0,1,5,6,1,1,3,0,3,1,8,0,0,6,0,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Ottawa BlackJacks,OTT,13,D. Cisse,Drew,Cisse,77,C,1,22:13,4,6,66,4,6,66,0,0,0,0,0,0,3,5,8,3,0,1,1,5,2,8,2,6,15,8,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Ottawa BlackJacks,OTT,16,M. Maletic,Marko,Maletic,24,G,0,17:39,2,6,33,1,1,100,1,5,20,0,0,0,0,3,3,0,0,1,0,2,0,5,0,0,5,2,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Ottawa BlackJacks,OTT,6,S. Daniel,Shakur,Daniel,13,G,0,13:34,1,1,100,1,1,100,0,0,0,0,2,0,0,0,0,2,0,0,0,5,1,2,0,0,6,0,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Ottawa BlackJacks,OTT,10,A. Fudge,Alex,Fudge,3,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ottawa blackjacks,Vancouver Bandits,2026-06-02T23:30:00Z,7
2798720,2798720,2026,Saskatoon Mamba,SSK,1,D. Bernard,D'andre,Bernard,19,F,0,3:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,-14,0,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,10,T. Townsend,Trey,Townsend,00,F,0,29:49,6,7,85,3,3,100,3,4,75,0,2,0,0,3,3,0,0,2,2,0,1,15,0,0,-15,6,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,4,J. Williams,Jaylin,Williams,2,F,1,25:20,6,10,60,4,5,80,2,5,40,0,0,0,2,6,8,3,1,4,1,1,0,14,2,2,-20,8,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,8,T. Dunn-Martin,Tavian,Dunn-Martin,7,G,1,24:44,5,12,41,3,6,50,2,6,33,0,0,0,0,3,3,3,0,4,0,1,0,12,3,0,-27,2,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,6,J. Chaplin,Jamir,Chaplin,24,F/G,0,21:32,2,7,28,2,3,66,0,4,0,3,3,100,0,0,0,0,0,0,0,1,2,7,0,2,-9,2,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,12,M. Harding,Markus,Harding,22,C,1,21:27,3,5,60,2,4,50,1,1,100,0,0,0,1,1,2,0,0,3,0,2,0,7,0,2,-11,4,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,5,K. Mané,Karim,Mané,4,G,1,20:10,2,5,40,2,4,50,0,1,0,0,0,0,0,4,4,2,0,3,0,3,1,4,0,0,-14,4,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,13,D. Gordon,Dajuan,Gordon,3,G,1,17:36,7,16,43,6,10,60,1,6,16,5,6,83,0,2,2,1,1,2,0,1,5,20,0,3,-11,12,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,11,J. Fuller,Jamal,Fuller,33,F,0,12:39,2,3,66,0,1,0,2,2,100,3,4,75,3,2,5,2,2,2,0,3,4,9,1,0,-6,0,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,9,M. Mahadhi,Mohamed,Mahadhi,11,G,0,12:38,2,5,40,2,4,50,0,1,0,0,0,0,2,0,2,2,1,1,0,1,0,4,0,2,-13,4,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,7,E. Thimm,Easton,Thimm,55,F,0,10:16,1,2,50,1,2,50,0,0,0,1,2,50,1,2,3,2,0,0,2,1,1,3,2,0,-5,0,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Saskatoon Mamba,SSK,14,K. Ibekwe,Kc,Ibekwe,17,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saskatoon mamba,Vancouver Bandits,2026-05-14T16:30:00Z,1
2798727,2798727,2026,Saskatoon Mamba,SSK,8,T. Dunn-Martin,Tavian,Dunn-Martin,7,G,1,31:40,12,20,60,6,9,66,6,11,54,0,0,0,1,3,4,8,0,2,0,0,2,30,8,6,-5,10,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Saskatoon Mamba,SSK,4,J. Williams,Jaylin,Williams,2,F,1,28:15,4,13,30,2,5,40,2,8,25,2,2,100,1,2,3,3,1,2,3,2,5,12,0,7,4,4,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Saskatoon Mamba,SSK,10,T. Townsend,Trey,Townsend,00,F,1,27:28,2,5,40,2,4,50,0,1,0,0,0,0,0,3,3,0,0,0,2,0,0,4,0,0,-16,4,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Saskatoon Mamba,SSK,5,K. Mané,Karim,Mané,4,G,0,24:03,4,6,66,4,5,80,0,1,0,0,2,0,4,3,7,0,0,2,0,1,2,8,6,0,-14,8,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Saskatoon Mamba,SSK,11,J. Fuller,Jamal,Fuller,33,F,1,20:44,4,4,100,3,3,100,1,1,100,4,4,100,0,2,2,1,0,1,0,5,3,13,0,5,-6,4,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Saskatoon Mamba,SSK,12,M. Harding,Markus,Harding,22,C,1,18:18,3,5,60,2,4,50,1,1,100,0,1,0,2,5,7,1,0,3,0,2,3,7,0,0,-2,4,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Saskatoon Mamba,SSK,13,D. Gordon,Dajuan,Gordon,3,G,0,17:35,3,8,37,2,5,40,1,3,33,0,0,0,1,5,6,2,1,4,0,3,1,7,0,2,-15,2,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Saskatoon Mamba,SSK,9,M. Mahadhi,Mohamed,Mahadhi,11,G,0,16:26,0,4,0,0,3,0,0,1,0,0,0,0,2,2,4,2,3,4,0,1,0,0,0,0,2,0,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Saskatoon Mamba,SSK,6,J. Chaplin,Jamir,Chaplin,24,F/G,0,15:02,5,9,55,3,6,50,2,3,66,3,3,100,1,1,2,0,0,0,0,2,2,15,5,0,-4,4,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Saskatoon Mamba,SSK,7,E. Thimm,Easton,Thimm,55,F,0,0:29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,saskatoon mamba,Winnipeg Sea Bears,2026-05-17T00:00:00Z,2
2798716,2798716,2026,Saskatoon Mamba,SSK,9,M. Mahadhi,Mohamed,Mahadhi,11,G,0,2:51,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,1,0,0,0,1,2,0,2,1,0,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798716,2798716,2026,Saskatoon Mamba,SSK,13,D. Gordon,Dajuan,Gordon,3,G,0,29:39,5,14,35,2,7,28,3,7,42,3,4,75,0,7,7,1,1,3,0,3,2,16,3,3,-1,4,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798716,2798716,2026,Saskatoon Mamba,SSK,8,T. Dunn-Martin,Tavian,Dunn-Martin,7,G,1,26:56,10,16,62,4,8,50,6,8,75,1,2,50,1,2,3,4,3,6,0,1,2,27,5,2,-2,8,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798716,2798716,2026,Saskatoon Mamba,SSK,11,J. Fuller,Jamal,Fuller,33,F,1,25:49,1,8,12,0,3,0,1,5,20,4,6,66,2,2,4,2,0,2,2,3,5,7,3,0,-8,0,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798716,2798716,2026,Saskatoon Mamba,SSK,4,J. Williams,Jaylin,Williams,2,F,1,25:34,1,6,16,1,4,25,0,2,0,0,0,0,1,1,2,0,2,0,3,2,0,2,2,0,-24,2,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798716,2798716,2026,Saskatoon Mamba,SSK,6,J. Chaplin,Jamir,Chaplin,24,F/G,0,23:02,2,11,18,2,8,25,0,3,0,1,2,50,1,4,5,1,0,0,1,2,1,5,0,1,-8,4,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798716,2798716,2026,Saskatoon Mamba,SSK,5,K. Mané,Karim,Mané,4,G,1,20:23,4,6,66,4,6,66,0,0,0,0,2,0,2,4,6,2,1,4,0,3,2,8,2,4,-20,8,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798716,2798716,2026,Saskatoon Mamba,SSK,12,M. Harding,Markus,Harding,22,C,0,16:13,1,1,100,1,1,100,0,0,0,2,2,100,0,1,1,0,0,1,0,3,1,4,0,0,4,2,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798716,2798716,2026,Saskatoon Mamba,SSK,10,T. Townsend,Trey,Townsend,00,F,1,14:49,1,4,25,0,2,0,1,2,50,0,0,0,2,0,2,1,0,0,0,0,1,3,3,0,-4,0,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798716,2798716,2026,Saskatoon Mamba,SSK,7,E. Thimm,Easton,Thimm,55,F,0,14:44,2,5,40,2,5,40,0,0,0,2,5,40,3,1,4,2,0,0,1,2,4,6,0,2,-3,4,saskatoon mamba,Montreal Alliance,2026-05-19T23:30:00Z,3
2798719,2798719,2026,Saskatoon Mamba,SSK,5,K. Mané,Karim,Mané,4,G,0,7:56,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,0,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798719,2798719,2026,Saskatoon Mamba,SSK,13,D. Gordon,Dajuan,Gordon,3,G,1,29:31,8,15,53,5,10,50,3,5,60,2,5,40,0,8,8,1,1,2,3,3,4,21,4,2,-7,8,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798719,2798719,2026,Saskatoon Mamba,SSK,11,J. Fuller,Jamal,Fuller,33,F,1,27:36,5,17,29,2,12,16,3,5,60,5,6,83,3,2,5,3,1,3,0,4,4,18,2,2,-12,4,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798719,2798719,2026,Saskatoon Mamba,SSK,4,J. Williams,Jaylin,Williams,2,F,0,23:17,9,12,75,4,4,100,5,8,62,3,4,75,1,3,4,0,2,0,1,3,4,26,2,0,4,4,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798719,2798719,2026,Saskatoon Mamba,SSK,8,T. Dunn-Martin,Tavian,Dunn-Martin,7,G,1,22:53,3,9,33,1,4,25,2,5,40,1,1,100,0,1,1,6,0,3,0,1,0,9,0,0,-3,2,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798719,2798719,2026,Saskatoon Mamba,SSK,6,J. Chaplin,Jamir,Chaplin,24,F/G,0,22:52,6,15,40,3,9,33,3,6,50,2,2,100,4,3,7,0,1,0,0,1,2,17,4,2,-6,4,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798719,2798719,2026,Saskatoon Mamba,SSK,7,E. Thimm,Easton,Thimm,55,F,1,22:25,2,2,100,2,2,100,0,0,0,0,0,0,3,2,5,2,0,1,1,4,1,4,0,0,1,4,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798719,2798719,2026,Saskatoon Mamba,SSK,9,M. Mahadhi,Mohamed,Mahadhi,11,G,0,22:03,2,9,22,2,8,25,0,1,0,0,0,0,1,1,2,10,3,2,1,1,1,4,0,2,-2,4,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798719,2798719,2026,Saskatoon Mamba,SSK,10,T. Townsend,Trey,Townsend,00,F,1,21:27,2,5,40,2,4,50,0,1,0,0,0,0,0,3,3,0,0,2,1,1,0,4,0,0,-2,4,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798719,2798719,2026,Saskatoon Mamba,SSK,12,M. Harding,Markus,Harding,22,C,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saskatoon mamba,Scarborough Shooting Stars,2026-05-21T15:00:00Z,4
2798742,2798742,2026,Saskatoon Mamba,SSK,5,K. Mané,Karim,Mané,4,G,0,7:16,3,4,75,3,3,100,0,1,0,0,0,0,0,2,2,1,0,2,0,2,1,6,2,0,-3,6,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798742,2798742,2026,Saskatoon Mamba,SSK,8,T. Dunn-Martin,Tavian,Dunn-Martin,7,G,1,38:18,8,17,47,5,8,62,3,9,33,2,2,100,0,2,2,8,1,3,0,2,4,21,0,2,1,8,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798742,2798742,2026,Saskatoon Mamba,SSK,4,J. Williams,Jaylin,Williams,2,F,1,31:08,3,11,27,1,5,20,2,6,33,0,0,0,1,7,8,5,0,1,1,0,0,8,0,0,12,2,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798742,2798742,2026,Saskatoon Mamba,SSK,6,J. Chaplin,Jamir,Chaplin,24,F/G,1,27:57,5,12,41,4,9,44,1,3,33,7,10,70,3,3,6,2,1,2,0,4,9,18,5,3,7,8,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798742,2798742,2026,Saskatoon Mamba,SSK,9,M. Mahadhi,Mohamed,Mahadhi,11,G,0,25:24,4,10,40,3,6,50,1,4,25,0,0,0,1,3,4,5,3,3,0,5,2,9,0,0,14,6,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798742,2798742,2026,Saskatoon Mamba,SSK,3,J. Bediako,Jaden,Bediako,15,C,1,23:20,7,9,77,7,9,77,0,0,0,3,3,100,4,6,10,0,0,4,1,3,3,17,9,0,5,12,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798742,2798742,2026,Saskatoon Mamba,SSK,10,T. Townsend,Trey,Townsend,00,F,0,21:14,3,5,60,0,1,0,3,4,75,2,2,100,0,1,1,0,0,1,0,0,1,11,3,0,-15,0,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798742,2798742,2026,Saskatoon Mamba,SSK,7,E. Thimm,Easton,Thimm,55,F,0,13:46,3,4,75,3,4,75,0,0,0,0,0,0,1,5,6,2,1,0,0,2,0,6,0,4,-4,6,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798742,2798742,2026,Saskatoon Mamba,SSK,11,J. Fuller,Jamal,Fuller,33,F,1,11:37,1,4,25,1,3,33,0,1,0,2,2,100,0,1,1,0,0,0,0,1,2,4,2,2,-7,2,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798742,2798742,2026,Saskatoon Mamba,SSK,1,D. Bernard,D'andre,Bernard,1,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saskatoon mamba,Winnipeg Sea Bears,2026-05-30T01:30:00Z,5
2798748,2798748,2026,Saskatoon Mamba,SSK,11,T. Townsend,Trey,Townsend,00,F,1,32:53,1,7,14,1,3,33,0,4,0,0,0,0,0,5,5,1,0,2,1,0,2,2,0,0,-3,2,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798748,2798748,2026,Saskatoon Mamba,SSK,9,T. Dunn-Martin,Tavian,Dunn-Martin,7,G,1,31:08,6,15,40,2,7,28,4,8,50,7,9,77,2,6,8,3,0,2,0,1,5,23,5,3,-2,2,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798748,2798748,2026,Saskatoon Mamba,SSK,7,J. Chaplin,Jamir,Chaplin,24,F/G,1,30:14,4,17,23,3,12,25,1,5,20,5,6,83,3,3,6,0,3,2,0,2,5,14,2,4,7,6,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798748,2798748,2026,Saskatoon Mamba,SSK,4,J. Bediako,Jaden,Bediako,15,C,1,25:53,8,13,61,8,12,66,0,1,0,2,3,66,8,2,10,1,0,1,2,3,2,18,10,2,5,16,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798748,2798748,2026,Saskatoon Mamba,SSK,3,T. Jones,Tevian,Jones,95,G,0,25:42,6,16,37,4,9,44,2,7,28,4,4,100,2,4,6,2,1,1,0,3,4,18,7,2,4,8,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798748,2798748,2026,Saskatoon Mamba,SSK,10,M. Mahadhi,Mohamed,Mahadhi,11,G,0,23:58,0,7,0,0,5,0,0,2,0,0,2,0,2,1,3,8,0,1,0,2,4,0,0,0,5,0,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798748,2798748,2026,Saskatoon Mamba,SSK,12,J. Fuller,Jamal,Fuller,33,F,1,16:05,3,6,50,1,3,33,2,3,66,0,0,0,0,4,4,2,0,2,0,3,0,8,0,0,-3,2,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798748,2798748,2026,Saskatoon Mamba,SSK,8,E. Thimm,Easton,Thimm,19,F,0,14:07,2,3,66,2,3,66,0,0,0,3,4,75,2,3,5,0,0,0,1,2,2,7,0,0,-3,4,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798748,2798748,2026,Saskatoon Mamba,SSK,1,D. Bernard,D'andre,Bernard,1,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798748,2798748,2026,Saskatoon Mamba,SSK,6,K. Mané,Karim,Mané,4,G,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saskatoon mamba,Scarborough Shooting Stars,2026-05-31T22:00:00Z,6
2798722,2798722,2026,Scarborough Shooting Stars,SSS,4,M. Powell,Myles,Powell,13,G,1,34:03,6,19,31,3,12,25,3,7,42,13,13,100,0,2,2,5,2,1,0,0,6,28,3,4,15,6,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
2798722,2798722,2026,Scarborough Shooting Stars,SSS,12,J. Johnson,Javan,Johnson,1,G,1,33:44,7,15,46,5,6,83,2,9,22,0,0,0,1,5,6,4,1,4,1,1,0,16,2,0,6,10,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
