game_id,season,team_name,player_number,player_name,position,minutes,points,field_goals_made,field_goals_attempted,field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,blocks_received,personal_fouls,fouls_drawn,plus_minus,index_rating,index_rating_2,index_rating_3,index_rating_4,index_rating_5,index_rating_6,index_rating_7,second_chance_points,fast_break_points,points_in_the_paint,first_name,first_name_initial,last_name,last_name_initial,international_first_name,international_first_name_initial,international_last_name,international_last_name_initial,scoreboard_name,active,starter,captain,photo_t,photo_s,team_name_clean,opponent_name,game_date,game_number
2600677,2025,Niagara River Lions,6,Ahmed Hill,G,25:14,11,5,10,50,4,7,57,1,3,33,0,0,0,0,0,0,2,0,1,0,1,1,0,-7,9,1,8.0,24.5,7,9,9,0,2,6,Ahmed,A,Hill,H,Ahmed,A,Hill,H,A. Hill,True,False,False,https://images.statsengine.playbyplay.api.geniussports.com/ad733115fd528bdf98efc45d0ed8c063T1.png,https://images.statsengine.playbyplay.api.geniussports.com/ad733115fd528bdf98efc45d0ed8c063S1.png,niagara river lions,Edmonton Stingers,2025-08-09T01:00:00Z,23
2600677,2025,Niagara River Lions,22,Elijah Lufile,F,18:50,8,3,4,75,3,4,75,0,0,0,2,4,50,4,6,10,0,2,0,0,0,3,2,3,13,0,7.0,34.0,12,13,13,3,0,6,Elijah,E,Lufile,L,Elijah,E,Lufile,L,E. Lufile,False,True,False,https://images.statsengine.playbyplay.api.geniussports.com/627a7c5370a473f3b751f8ea6230f06fT1.png,https://images.statsengine.playbyplay.api.geniussports.com/627a7c5370a473f3b751f8ea6230f06fS1.png,niagara river lions,Edmonton Stingers,2025-08-09T01:00:00Z,23
2600677,2025,Niagara River Lions,23,Guillaume Boucard,F,16:23,4,2,5,40,2,4,50,0,1,0,0,0,0,2,2,4,2,1,0,0,1,2,2,-8,6,2,2.9,10.0,5,6,6,4,0,4,Guillaume,G,Boucard,B,Guillaume,G,Boucard,B,G. Boucard,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/a7fbbee5b22956cb767131e5d9deedaaT1.png,https://images.statsengine.playbyplay.api.geniussports.com/a7fbbee5b22956cb767131e5d9deedaaS1.png,niagara river lions,Edmonton Stingers,2025-08-09T01:00:00Z,23
2600681,2025,Niagara River Lions,15,Gatluak James,G,5:48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,0,-2,1,0,-0.9,-5.0,-1,1,1,0,0,0,Gatluak,G,James,J,Gatluak,G,James,J,G. James,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/f0d08f5c80252c7a9536979f2096422dT1.png,https://images.statsengine.playbyplay.api.geniussports.com/f0d08f5c80252c7a9536979f2096422dS1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2600681,2025,Niagara River Lions,13,Nathan Cayo,F,29:07,7,3,11,27,2,6,33,1,5,20,0,0,0,5,2,7,4,0,2,0,1,1,0,-10,12,3,9.0,31.5,10,12,12,2,0,4,Nathan,N,Cayo,C,Nathan,N,Cayo,C,N. Cayo,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/3bb4206ebd2099adc470872e34c1a320T1.png,https://images.statsengine.playbyplay.api.geniussports.com/3bb4206ebd2099adc470872e34c1a320S1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2600681,2025,Niagara River Lions,1,Kimbal Mackenzie,G,28:03,12,4,9,44,3,7,42,1,2,50,3,3,100,1,1,2,3,3,0,1,0,1,2,-19,10,1,7.7,28.5,11,10,10,0,0,4,Kimbal,K,Mackenzie,M,Kimbal,K,Mackenzie,M,K. Mackenzie,True,True,True,https://images.statsengine.playbyplay.api.geniussports.com/3319a2d854c18ce8228c6d0af9b90fdbT1.png,https://images.statsengine.playbyplay.api.geniussports.com/3319a2d854c18ce8228c6d0af9b90fdbS1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2600681,2025,Niagara River Lions,4,Khalil Ahmad,G,24:08,13,5,13,38,2,5,40,3,8,37,0,2,0,0,1,1,5,4,2,0,0,4,2,-4,7,2,5.3,9.5,4,7,7,2,0,4,Khalil,K,Ahmad,A,Khalil,K,Ahmad,A,K. Ahmad,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/cac6e05dfb5695be86746e2a5608c3aeT1.png,https://images.statsengine.playbyplay.api.geniussports.com/cac6e05dfb5695be86746e2a5608c3aeS1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2600681,2025,Niagara River Lions,12,Ron Curry,G,23:27,5,2,10,20,1,4,25,1,6,16,0,0,0,0,1,1,2,0,0,0,0,3,1,4,0,2,-0.7,-11.5,-2,0,0,0,0,0,Ron,R,Curry,C,Ron,R,Curry,C,R. Curry,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/5f7520dc803ab95628d76aac204e7ff9T1.png,https://images.statsengine.playbyplay.api.geniussports.com/5f7520dc803ab95628d76aac204e7ff9S1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2600681,2025,Niagara River Lions,0,Curtis Hollis,F,21:49,15,6,11,54,3,4,75,3,7,42,0,0,0,1,9,10,2,1,2,0,1,0,1,-15,23,4,15.5,68.5,23,23,23,0,0,6,Curtis,C,Hollis,H,Curtis,C,Hollis,H,C. Hollis,True,False,False,https://images.statsengine.playbyplay.api.geniussports.com/dbda452aad4233b31e2b7406a633ba51T1.png,https://images.statsengine.playbyplay.api.geniussports.com/dbda452aad4233b31e2b7406a633ba51S1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2600681,2025,Niagara River Lions,6,Ahmed Hill,G,21:38,12,4,9,44,1,3,33,3,6,50,1,3,33,0,2,2,1,4,1,0,0,2,1,-19,5,1,4.0,10.5,4,5,5,0,5,2,Ahmed,A,Hill,H,Ahmed,A,Hill,H,A. Hill,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/ad733115fd528bdf98efc45d0ed8c063T1.png,https://images.statsengine.playbyplay.api.geniussports.com/ad733115fd528bdf98efc45d0ed8c063S1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2600681,2025,Niagara River Lions,22,Elijah Lufile,F,21:38,6,2,5,40,2,5,40,0,0,0,2,4,50,3,5,8,0,1,1,1,1,0,2,5,10,2,6.8,34.0,11,10,10,0,0,2,Elijah,E,Lufile,L,Elijah,E,Lufile,L,E. Lufile,False,True,False,https://images.statsengine.playbyplay.api.geniussports.com/627a7c5370a473f3b751f8ea6230f06fT1.png,https://images.statsengine.playbyplay.api.geniussports.com/627a7c5370a473f3b751f8ea6230f06fS1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2600681,2025,Niagara River Lions,23,Guillaume Boucard,F,13:26,4,2,3,66,2,3,66,0,0,0,0,0,0,0,2,2,2,3,1,0,0,1,1,-17,5,2,2.3,13.0,5,5,5,0,0,4,Guillaume,G,Boucard,B,Guillaume,G,Boucard,B,G. Boucard,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/a7fbbee5b22956cb767131e5d9deedaaT1.png,https://images.statsengine.playbyplay.api.geniussports.com/a7fbbee5b22956cb767131e5d9deedaaS1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2600681,2025,Niagara River Lions,20,Meshack Lufile,F,10:56,2,1,1,100,1,1,100,0,0,0,0,0,0,1,1,2,0,2,0,1,0,1,0,-13,3,0,1.0,6.0,2,3,3,0,0,2,Meshack,M,Lufile,L,Meshack,M,Lufile,L,M. Lufile,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/c999b7e4f20cf91e538adc0e46161cd0T1.png,https://images.statsengine.playbyplay.api.geniussports.com/c999b7e4f20cf91e538adc0e46161cd0S1.png,niagara river lions,Calgary Surge,2025-08-11T00:00:00Z,24
2700727,2025,Niagara River Lions,13,Nathan Cayo,F,35:43,16,7,17,41,5,10,50,2,7,28,0,0,0,2,7,9,4,1,0,1,1,1,0,1,19,1,12.5,55.0,17,19,19,6,0,8,Nathan,N,Cayo,C,Nathan,N,Cayo,C,N. Cayo,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/fb12c8d990cbdc9b5d1915ebe27d84feT1.png,https://images.statsengine.playbyplay.api.geniussports.com/fb12c8d990cbdc9b5d1915ebe27d84feS1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,4,Khalil Ahmad,G,33:10,29,7,17,41,2,4,50,5,13,38,10,10,100,0,6,6,1,4,0,0,0,1,6,3,22,0,18.0,61.5,27,22,22,3,9,2,Khalil,K,Ahmad,A,Khalil,K,Ahmad,A,K. Ahmad,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/168654c7ca4900ba6f53f530b05f23cbT1.png,https://images.statsengine.playbyplay.api.geniussports.com/168654c7ca4900ba6f53f530b05f23cbS1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,12,Ron Curry,G,32:54,14,5,17,29,4,10,40,1,7,14,3,3,100,0,2,2,5,1,1,0,0,2,1,-5,9,1,7.4,22.5,7,9,9,2,5,2,Ron,R,Curry,C,Ron,R,Curry,C,R. Curry,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/5f7520dc803ab95628d76aac204e7ff9T1.png,https://images.statsengine.playbyplay.api.geniussports.com/5f7520dc803ab95628d76aac204e7ff9S1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,6,Ahmed Hill,G,25:52,6,2,7,28,0,2,0,2,5,40,0,0,0,1,2,3,0,1,0,0,0,2,0,3,3,0,1.4,0.0,1,3,3,0,0,0,Ahmed,A,Hill,H,Ahmed,A,Hill,H,A. Hill,True,False,False,https://images.statsengine.playbyplay.api.geniussports.com/dd754ba29f6a8ff1874b9604238e53dcT1.png,https://images.statsengine.playbyplay.api.geniussports.com/dd754ba29f6a8ff1874b9604238e53dcS1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,22,Elijah Lufile,F,21:52,8,2,5,40,2,5,40,0,0,0,4,4,100,6,9,15,3,1,0,0,0,2,3,10,22,1,12.5,60.0,23,22,22,6,2,4,Elijah,E,Lufile,L,Elijah,E,Lufile,L,E. Lufile,True,False,False,https://images.statsengine.playbyplay.api.geniussports.com/627a7c5370a473f3b751f8ea6230f06fT1.png,https://images.statsengine.playbyplay.api.geniussports.com/627a7c5370a473f3b751f8ea6230f06fS1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,23,Guillaume Boucard,F,20:46,9,3,6,50,2,5,40,1,1,100,2,2,100,2,5,7,0,0,0,1,0,2,1,-12,14,1,8.8,35.5,13,14,14,4,0,4,Guillaume,G,Boucard,B,Guillaume,G,Boucard,B,G. Boucard,False,True,False,https://images.statsengine.playbyplay.api.geniussports.com/2faf07c6ee234bf240a6e9ae93ea8ff6T1.png,https://images.statsengine.playbyplay.api.geniussports.com/2faf07c6ee234bf240a6e9ae93ea8ff6S1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,1,Kimbal Mackenzie,G,14:54,2,0,7,0,0,5,0,0,2,0,2,2,100,3,2,5,0,1,0,0,3,2,1,-5,-1,1,-2.0,-17.0,-5,-1,-1,2,0,0,Kimbal,K,Mackenzie,M,Kimbal,K,Mackenzie,M,K. Mackenzie,False,True,True,https://images.statsengine.playbyplay.api.geniussports.com/3319a2d854c18ce8228c6d0af9b90fdbT1.png,https://images.statsengine.playbyplay.api.geniussports.com/3319a2d854c18ce8228c6d0af9b90fdbS1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,0,Curtis Hollis,F,14:49,9,3,7,42,0,3,0,3,4,75,0,0,0,3,1,4,2,0,1,0,0,4,0,15,12,3,8.5,18.5,8,12,12,3,0,0,Curtis,C,Hollis,H,Curtis,C,Hollis,H,C. Hollis,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/5f06282066a1c5f9f06b1cd520908fbbT1.png,https://images.statsengine.playbyplay.api.geniussports.com/5f06282066a1c5f9f06b1cd520908fbbS1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,14,Connor Vreeken,G,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Connor,C,Vreeken,V,Connor,C,Vreeken,V,C. Vreeken,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/817a0cca4a44fbe5523a93d2a479dba5T1.png,https://images.statsengine.playbyplay.api.geniussports.com/817a0cca4a44fbe5523a93d2a479dba5S1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,15,Gatluak James,G,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Gatluak,G,James,J,Gatluak,G,James,J,G. James,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/f0d08f5c80252c7a9536979f2096422dT1.png,https://images.statsengine.playbyplay.api.geniussports.com/f0d08f5c80252c7a9536979f2096422dS1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2700727,2025,Niagara River Lions,20,Meshack Lufile,F,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Meshack,M,Lufile,L,Meshack,M,Lufile,L,M. Lufile,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/7cfdcf9e1d82fa905f75d89a2baaf053T1.png,https://images.statsengine.playbyplay.api.geniussports.com/7cfdcf9e1d82fa905f75d89a2baaf053S1.png,niagara river lions,Scarborough Shooting Stars,2025-08-22T22:00:00Z,25
2702972,2025,Niagara River Lions,13,Nathan Cayo,F,34:38,14,5,17,29,3,8,37,2,9,22,2,2,100,3,3,6,3,2,1,0,1,4,2,12,10,2,6.6,14.0,7,10,10,2,2,2,Nathan,N,Cayo,C,Nathan,N,Cayo,C,N. Cayo,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/fb12c8d990cbdc9b5d1915ebe27d84feT1.png,https://images.statsengine.playbyplay.api.geniussports.com/fb12c8d990cbdc9b5d1915ebe27d84feS1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,12,Ron Curry,G,31:28,10,4,8,50,3,5,60,1,3,33,1,1,100,0,3,3,2,2,0,0,1,4,2,8,9,0,4.7,11.5,6,9,9,0,0,4,Ron,R,Curry,C,Ron,R,Curry,C,R. Curry,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/5f7520dc803ab95628d76aac204e7ff9T1.png,https://images.statsengine.playbyplay.api.geniussports.com/5f7520dc803ab95628d76aac204e7ff9S1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,4,Khalil Ahmad,G,28:58,16,5,14,35,2,6,33,3,8,37,3,3,100,1,8,9,1,3,2,0,3,4,2,13,16,2,9.4,26.5,11,16,16,3,3,2,Khalil,K,Ahmad,A,Khalil,K,Ahmad,A,K. Ahmad,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/168654c7ca4900ba6f53f530b05f23cbT1.png,https://images.statsengine.playbyplay.api.geniussports.com/168654c7ca4900ba6f53f530b05f23cbS1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,23,Guillaume Boucard,F,23:41,5,2,5,40,2,4,50,0,1,0,1,2,50,1,3,4,2,1,0,0,0,0,3,-10,6,2,3.9,22.0,9,6,6,0,0,4,Guillaume,G,Boucard,B,Guillaume,G,Boucard,B,G. Boucard,False,True,False,https://images.statsengine.playbyplay.api.geniussports.com/2faf07c6ee234bf240a6e9ae93ea8ff6T1.png,https://images.statsengine.playbyplay.api.geniussports.com/2faf07c6ee234bf240a6e9ae93ea8ff6S1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,22,Elijah Lufile,F,23:07,6,1,5,20,1,5,20,0,0,0,4,6,66,4,5,9,2,1,0,0,2,0,5,8,10,2,6.8,31.0,13,10,10,4,0,2,Elijah,E,Lufile,L,Elijah,E,Lufile,L,E. Lufile,True,False,False,https://images.statsengine.playbyplay.api.geniussports.com/627a7c5370a473f3b751f8ea6230f06fT1.png,https://images.statsengine.playbyplay.api.geniussports.com/627a7c5370a473f3b751f8ea6230f06fS1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,1,Kimbal Mackenzie,G,21:04,8,4,9,44,4,6,66,0,3,0,0,0,0,1,1,2,5,2,0,0,0,2,0,-7,8,1,5.0,20.0,6,8,8,4,0,2,Kimbal,K,Mackenzie,M,Kimbal,K,Mackenzie,M,K. Mackenzie,False,True,True,https://images.statsengine.playbyplay.api.geniussports.com/3319a2d854c18ce8228c6d0af9b90fdbT1.png,https://images.statsengine.playbyplay.api.geniussports.com/3319a2d854c18ce8228c6d0af9b90fdbS1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,6,Ahmed Hill,G,20:55,13,5,8,62,2,4,50,3,4,75,0,0,0,0,6,6,2,2,0,0,0,4,0,16,16,0,9.0,32.5,12,16,16,0,0,0,Ahmed,A,Hill,H,Ahmed,A,Hill,H,A. Hill,True,False,False,https://images.statsengine.playbyplay.api.geniussports.com/dd754ba29f6a8ff1874b9604238e53dcT1.png,https://images.statsengine.playbyplay.api.geniussports.com/dd754ba29f6a8ff1874b9604238e53dcS1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,0,Curtis Hollis,F,15:53,7,3,8,37,2,4,50,1,4,25,0,0,0,0,3,3,0,0,0,0,1,2,0,-10,5,0,2.7,6.5,2,5,5,0,0,4,Curtis,C,Hollis,H,Curtis,C,Hollis,H,C. Hollis,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/5f06282066a1c5f9f06b1cd520908fbbT1.png,https://images.statsengine.playbyplay.api.geniussports.com/5f06282066a1c5f9f06b1cd520908fbbS1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,14,Connor Vreeken,G,0:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Connor,C,Vreeken,V,Connor,C,Vreeken,V,C. Vreeken,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/817a0cca4a44fbe5523a93d2a479dba5T1.png,https://images.statsengine.playbyplay.api.geniussports.com/817a0cca4a44fbe5523a93d2a479dba5S1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,15,Gatluak James,G,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Gatluak,G,James,J,Gatluak,G,James,J,G. James,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/f0d08f5c80252c7a9536979f2096422dT1.png,https://images.statsengine.playbyplay.api.geniussports.com/f0d08f5c80252c7a9536979f2096422dS1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2702972,2025,Niagara River Lions,20,Meshack Lufile,F,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Meshack,M,Lufile,L,Meshack,M,Lufile,L,M. Lufile,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/7cfdcf9e1d82fa905f75d89a2baaf053T1.png,https://images.statsengine.playbyplay.api.geniussports.com/7cfdcf9e1d82fa905f75d89a2baaf053S1.png,niagara river lions,Calgary Surge,2025-08-24T23:00:00Z,26
2600567,2025,Ottawa BlackJacks,22,Wheza Panzo,F,9:34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-0.7,-3.0,-1,-1,-1,0,0,0,Wheza,W,Panzo,P,Wheza,W,Panzo,P,W. Panzo,True,False,False,https://images.statsengine.playbyplay.api.geniussports.com/165cf3e109b3094982c03c588d5dee1eT1.png,https://images.statsengine.playbyplay.api.geniussports.com/165cf3e109b3094982c03c588d5dee1eS1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600567,2025,Ottawa BlackJacks,10,Deng Adel,F,36:12,14,6,15,40,6,11,54,0,4,0,2,2,100,2,10,12,6,6,0,1,0,2,2,-1,18,1,8.4,52.0,18,18,18,2,4,12,Deng,D,Adel,A,Deng,D,Adel,A,D. Adel,True,True,True,https://images.statsengine.playbyplay.api.geniussports.com/a5c84c3aada4cdd5e4b6a042ca0a7289T1.png,https://images.statsengine.playbyplay.api.geniussports.com/a5c84c3aada4cdd5e4b6a042ca0a7289S1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600567,2025,Ottawa BlackJacks,12,Tyrrel Tate,F,30:30,13,4,10,40,0,3,0,4,7,57,1,4,25,0,1,1,1,0,1,1,0,3,5,-2,8,2,7.9,16.0,10,8,8,3,0,0,Tyrrel,T,Tate,T,Tyrrel,T,Tate,T,T. Tate,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/6bd5473453a75c1bb67beb33b93143a7T1.png,https://images.statsengine.playbyplay.api.geniussports.com/6bd5473453a75c1bb67beb33b93143a7S1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600567,2025,Ottawa BlackJacks,8,Miryne Thomas,F,27:19,9,2,8,25,1,3,33,1,5,20,4,5,80,1,4,5,2,5,2,1,1,3,3,-12,7,2,3.6,9.5,6,7,7,2,2,2,Miryne,M,Thomas,T,Miryne,M,Thomas,T,M. Thomas,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/84537990a9d18a7de395083358a9e757T1.png,https://images.statsengine.playbyplay.api.geniussports.com/84537990a9d18a7de395083358a9e757S1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600567,2025,Ottawa BlackJacks,3,Rudi Williams,G,26:15,15,2,10,20,1,5,20,1,5,20,10,12,83,1,3,4,6,2,1,0,1,5,6,-1,14,2,10.8,24.5,14,14,14,0,4,0,Rudi,R,Williams,W,Rudi,R,Williams,W,R. Williams,False,True,False,https://images.statsengine.playbyplay.api.geniussports.com/0a8f610dc6be29ce1601435bb117ac3aT1.png,https://images.statsengine.playbyplay.api.geniussports.com/0a8f610dc6be29ce1601435bb117ac3aS1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600567,2025,Ottawa BlackJacks,11,Isaih Moore,F,19:31,14,6,11,54,5,9,55,1,2,50,1,2,50,2,2,4,1,2,2,0,1,4,1,-17,13,2,9.4,27.5,9,13,13,2,4,10,Isaih,I,Moore,M,Isaih,I,Moore,M,I. Moore,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/b5648aaf5394424532ed61e73e2cc394T1.png,https://images.statsengine.playbyplay.api.geniussports.com/b5648aaf5394424532ed61e73e2cc394S1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600567,2025,Ottawa BlackJacks,25,Shakur Daniel,G,19:27,10,4,8,50,4,6,66,0,2,0,2,2,100,0,3,3,1,1,3,0,1,5,3,0,12,1,7.6,18.0,9,12,12,0,0,2,Shakur,S,Daniel,D,Shakur,S,Daniel,D,S. Daniel,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/2167de1abda8519e7d32495e5ed2e3ffT1.png,https://images.statsengine.playbyplay.api.geniussports.com/2167de1abda8519e7d32495e5ed2e3ffS1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600567,2025,Ottawa BlackJacks,35,Meshack Lufile,F,17:49,7,3,5,60,3,3,100,0,2,0,1,1,100,0,4,4,2,1,0,2,0,1,2,18,12,0,7.3,35.0,13,12,12,0,2,6,Meshack,M,Lufile,L,Meshack,M,Lufile,L,M. Lufile,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/50c23d7a0fc948a2f141fa8c9818a77fT1.png,https://images.statsengine.playbyplay.api.geniussports.com/50c23d7a0fc948a2f141fa8c9818a77fS1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600567,2025,Ottawa BlackJacks,15,Justin Jackson,F,13:23,3,1,2,50,0,0,0,1,2,50,0,0,0,0,3,3,0,1,0,0,0,1,1,3,4,0,1.5,7.5,4,4,4,0,0,0,Justin,J,Jackson,J,Justin,J,Jackson,J,J. Jackson,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/bb30d9aa179b139640da28b1ebe4642eT1.png,https://images.statsengine.playbyplay.api.geniussports.com/bb30d9aa179b139640da28b1ebe4642eS1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600567,2025,Ottawa BlackJacks,24,Justin Ndjock-Tadjoré,F,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Justin,J,Ndjock-Tadjoré,N,Justin,J,Ndjock-Tadjoré,N,J. Ndjock-Tadjoré,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/fa9fdabf424eae7bb02270facf7ff9f3T1.png,https://images.statsengine.playbyplay.api.geniussports.com/fa9fdabf424eae7bb02270facf7ff9f3S1.png,ottawa blackjacks,Niagara River Lions,2025-05-18T19:00:00Z,1
2600569,2025,Ottawa BlackJacks,25,Shakur Daniel,G,31:00,8,2,6,33,1,3,33,1,3,33,3,3,100,2,0,2,2,1,3,0,0,2,4,24,10,1,8.6,22.5,12,10,10,0,3,2,Shakur,S,Daniel,D,Shakur,S,Daniel,D,S. Daniel,True,False,False,https://images.statsengine.playbyplay.api.geniussports.com/2167de1abda8519e7d32495e5ed2e3ffT1.png,https://images.statsengine.playbyplay.api.geniussports.com/2167de1abda8519e7d32495e5ed2e3ffS1.png,ottawa blackjacks,Brampton Honey Badgers,2025-05-21T23:30:00Z,2
2600569,2025,Ottawa BlackJacks,10,Deng Adel,F,30:20,26,10,17,58,8,11,72,2,6,33,4,4,100,2,3,5,6,2,3,0,0,4,3,16,31,2,24.0,84.0,30,31,31,8,2,14,Deng,D,Adel,A,Deng,D,Adel,A,D. Adel,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/a5c84c3aada4cdd5e4b6a042ca0a7289T1.png,https://images.statsengine.playbyplay.api.geniussports.com/a5c84c3aada4cdd5e4b6a042ca0a7289S1.png,ottawa blackjacks,Brampton Honey Badgers,2025-05-21T23:30:00Z,2
